crediting_cap_rate,crediting_cap_rate_percent,method,risk_metric,source_field,unit,adverse_direction,value,baseline_rate,baseline_value,delta_vs_baseline,finite_difference_scheme,finite_difference_lower_cap_rate,finite_difference_upper_cap_rate,finite_difference_span_bp,finite_difference_change_per_100bp,finite_difference_change_per_100bp_percentage_points,finite_difference_change_per_100bp_as_percent_of_premium,adverse_finite_difference_change_per_100bp,finite_difference_change_as_fraction_of_current_value
0.12,12.0,dynamic,hedge_costs_to_premium,dynamic_hedge_costs_to_premium,ratio,higher_is_adverse,0.6517262819087563,0.06,0.4219505433028821,0.22977573860587414,backward_secant,0.08,0.12,399.99999999999994,0.030446543742198996,3.0446543742198995,,0.030446543742198996,0.046716765285309776
0.0025,0.25,dynamic,money_market_income_to_premium,dynamic_money_market_income_to_premium,ratio,lower_is_adverse,0.3457876009514061,0.06,0.46730461030100323,-0.12151700934959714,forward_secant,0.0025,0.005,25.0,0.01988522537970927,1.988522537970927,,-0.01988522537970927,0.05750705151080233
0.005,0.5,dynamic,money_market_income_to_premium,dynamic_money_market_income_to_premium,ratio,lower_is_adverse,0.3507589072963334,0.06,0.46730461030100323,-0.11654570300466982,bracketing_secant,0.0025,0.01,75.0,0.02012491792524733,2.0124917925247328,,-0.02012491792524733,0.05737535813522504
0.01,1.0,dynamic,money_market_income_to_premium,dynamic_money_market_income_to_premium,ratio,lower_is_adverse,0.3608812893953416,0.06,0.46730461030100323,-0.10642332090566164,bracketing_secant,0.005,0.02,150.0,0.020823476956037854,2.082347695603785,,-0.020823476956037854,0.05770173618845048
0.02,2.0,dynamic,money_market_income_to_premium,dynamic_money_market_income_to_premium,ratio,lower_is_adverse,0.3819941227303902,0.06,0.46730461030100323,-0.08531048757061305,bracketing_secant,0.01,0.04,300.0,0.021507926507553843,2.1507926507553843,,-0.021507926507553843,0.05630433880453717
0.04,4.0,dynamic,money_market_income_to_premium,dynamic_money_market_income_to_premium,ratio,lower_is_adverse,0.4254050689180031,0.06,0.46730461030100323,-0.041899541383000116,bracketing_secant,0.02,0.06,399.99999999999994,0.021327621892653265,2.1327621892653266,,-0.021327621892653265,0.050134856048845454
0.06,6.0,dynamic,money_market_income_to_premium,dynamic_money_market_income_to_premium,ratio,lower_is_adverse,0.46730461030100323,0.06,0.46730461030100323,0.0,bracketing_secant,0.04,0.08,400.0,0.01926184969070921,1.926184969070921,,-0.01926184969070921,0.04121904485021482
0.08,8.0,dynamic,money_market_income_to_premium,dynamic_money_market_income_to_premium,ratio,lower_is_adverse,0.50245246768084,0.06,0.46730461030100323,0.03514785737983672,bracketing_secant,0.06,0.12,600.0,0.012606641957792358,1.2606641957792357,,-0.012606641957792358,0.025090218017995988
0.12,12.0,dynamic,money_market_income_to_premium,dynamic_money_market_income_to_premium,ratio,lower_is_adverse,0.5429444620477574,0.06,0.46730461030100323,0.07563985174675414,backward_secant,0.08,0.12,399.99999999999994,0.010122998591729356,1.0122998591729355,,-0.010122998591729356,0.018644629974766992
0.0025,0.25,dynamic,hedge_gain_to_premium,dynamic_hedge_gain_to_premium,ratio,lower_is_adverse,0.0,0.06,0.0,0.0,forward_secant,0.0025,0.005,25.0,0.0,0.0,,-0.0,
0.005,0.5,dynamic,hedge_gain_to_premium,dynamic_hedge_gain_to_premium,ratio,lower_is_adverse,0.0,0.06,0.0,0.0,bracketing_secant,0.0025,0.01,75.0,0.0,0.0,,-0.0,
0.01,1.0,dynamic,hedge_gain_to_premium,dynamic_hedge_gain_to_premium,ratio,lower_is_adverse,0.0,0.06,0.0,0.0,bracketing_secant,0.005,0.02,150.0,0.0,0.0,,-0.0,
0.02,2.0,dynamic,hedge_gain_to_premium,dynamic_hedge_gain_to_premium,ratio,lower_is_adverse,0.0,0.06,0.0,0.0,bracketing_secant,0.01,0.04,300.0,0.0,0.0,,-0.0,
0.04,4.0,dynamic,hedge_gain_to_premium,dynamic_hedge_gain_to_premium,ratio,lower_is_adverse,0.0,0.06,0.0,0.0,bracketing_secant,0.02,0.06,399.99999999999994,0.0,0.0,,-0.0,
0.06,6.0,dynamic,hedge_gain_to_premium,dynamic_hedge_gain_to_premium,ratio,lower_is_adverse,0.0,0.06,0.0,0.0,bracketing_secant,0.04,0.08,400.0,0.0,0.0,,-0.0,
0.08,8.0,dynamic,hedge_gain_to_premium,dynamic_hedge_gain_to_premium,ratio,lower_is_adverse,0.0,0.06,0.0,0.0,bracketing_secant,0.06,0.12,600.0,0.0,0.0,,-0.0,
0.12,12.0,dynamic,hedge_gain_to_premium,dynamic_hedge_gain_to_premium,ratio,lower_is_adverse,0.0,0.06,0.0,0.0,backward_secant,0.08,0.12,399.99999999999994,0.0,0.0,,-0.0,
0.0025,0.25,dynamic,claims_to_future_fees,dynamic_claims_to_future_fees,ratio,higher_is_adverse,2.1415260674760264,0.06,1.361070488982672,0.7804555784933545,forward_secant,0.0025,0.005,25.0,-0.14952394685563775,-14.952394685563775,,-0.14952394685563775,-0.06982121260464723
0.005,0.5,dynamic,claims_to_future_fees,dynamic_claims_to_future_fees,ratio,higher_is_adverse,2.104145080762117,0.06,1.361070488982672,0.743074591779445,bracketing_secant,0.0025,0.01,75.0,-0.14835139025149857,-14.835139025149857,,-0.14835139025149857,-0.07050435428994564
0.01,1.0,dynamic,claims_to_future_fees,dynamic_claims_to_future_fees,ratio,higher_is_adverse,2.0302625247874024,0.06,1.361070488982672,0.6691920358047305,bracketing_secant,0.005,0.02,150.0,-0.14751497006061554,-14.751497006061554,,-0.14751497006061554,-0.07265807660812854
0.02,2.0,dynamic,claims_to_future_fees,dynamic_claims_to_future_fees,ratio,higher_is_adverse,1.8828726256711936,0.06,1.361070488982672,0.5218021366885217,bracketing_secant,0.01,0.04,300.0,-0.14181035321830143,-14.181035321830143,,-0.14181035321830143,-0.07531595673804532
0.04,4.0,dynamic,claims_to_future_fees,dynamic_claims_to_future_fees,ratio,higher_is_adverse,1.6048314651324982,0.06,1.361070488982672,0.24376097614982628,bracketing_secant,0.02,0.06,399.99999999999994,-0.13045053417213043,-13.045053417213042,,-0.13045053417213043,-0.08128612692757752
0.06,6.0,dynamic,claims_to_future_fees,dynamic_claims_to_future_fees,ratio,higher_is_adverse,1.361070488982672,0.06,1.361070488982672,0.0,bracketing_secant,0.04,0.08,400.0,-0.10810435197650081,-10.810435197650081,,-0.10810435197650081,-0.07942597598843179
0.08,8.0,dynamic,claims_to_future_fees,dynamic_claims_to_future_fees,ratio,higher_is_adverse,1.172414057226495,0.06,1.361070488982672,-0.18865643175617697,bracketing_secant,0.06,0.12,600.0,-0.06531715882857318,-6.531715882857318,,-0.06531715882857318,-0.055711681744152586
0.12,12.0,dynamic,claims_to_future_fees,dynamic_claims_to_future_fees,ratio,higher_is_adverse,0.9691675360112328,0.06,1.361070488982672,-0.39190295297143907,backward_secant,0.08,0.12,399.99999999999994,-0.05081163030381553,-5.081163030381553,,-0.05081163030381553,-0.052428118375630994
0.0025,0.25,dynamic,fee_coverage_ratio,dynamic_fee_coverage_ratio,ratio,lower_is_adverse,0.3590485286133864,0.06,0.21433366992027358,0.1447148586931128,forward_secant,0.0025,0.005,25.0,-0.05284704468077317,-5.284704468077317,,0.05284704468077317,-0.1471863563537324
0.005,0.5,dynamic,fee_coverage_ratio,dynamic_fee_coverage_ratio,ratio,lower_is_adverse,0.3458367674431931,0.06,0.21433366992027358,0.1315030975229195,bracketing_secant,0.0025,0.01,75.0,-0.04850665902544246,-4.850665902544246,,0.04850665902544246,-0.14025882610474646
0.01,1.0,dynamic,fee_coverage_ratio,dynamic_fee_coverage_ratio,ratio,lower_is_adverse,0.32266853434430454,0.06,0.21433366992027358,0.10833486442403095,bracketing_secant,0.005,0.02,150.0,-0.03945190635138163,-3.9451906351381627,,0.03945190635138163,-0.12226759709170879
0.02,2.0,dynamic,fee_coverage_ratio,dynamic_fee_coverage_ratio,ratio,lower_is_adverse,0.28665890791612064,0.06,0.21433366992027358,0.07232523799584706,bracketing_secant,0.01,0.04,300.0,-0.027417393487874985,-2.7417393487874984,,0.027417393487874985,-0.09564465896834295
0.04,4.0,dynamic,fee_coverage_ratio,dynamic_fee_coverage_ratio,ratio,lower_is_adverse,0.24041635388067958,0.06,0.21433366992027358,0.026082683960406,bracketing_secant,0.02,0.06,399.99999999999994,-0.018081309498961768,-1.8081309498961768,,0.018081309498961768,-0.0752083176002896
0.06,6.0,dynamic,fee_coverage_ratio,dynamic_fee_coverage_ratio,ratio,lower_is_adverse,0.21433366992027358,0.06,0.21433366992027358,0.0,bracketing_secant,0.04,0.08,400.0,-0.010213305037791423,-1.0213305037791423,,0.010213305037791423,-0.04765142612259894
0.08,8.0,dynamic,fee_coverage_ratio,dynamic_fee_coverage_ratio,ratio,lower_is_adverse,0.1995631337295139,0.06,0.21433366992027358,-0.014770536190759687,bracketing_secant,0.06,0.12,600.0,-0.004472940706244604,-0.4472940706244604,,0.004472940706244604,-0.022413662396718968
0.12,12.0,dynamic,fee_coverage_ratio,dynamic_fee_coverage_ratio,ratio,lower_is_adverse,0.18749602568280596,0.06,0.21433366992027358,-0.026837644237467623,backward_secant,0.08,0.12,399.99999999999994,-0.0030167770116769845,-0.30167770116769843,,0.0030167770116769845,-0.016089818441168344
0.0025,0.25,dynamic,income_start_year_mean,dynamic_income_start_year_mean,years,diagnostic,4.986371431917991,0.06,5.31460302119833,-0.3282315892803389,forward_secant,0.0025,0.005,25.0,0.07325898633900607,,,,0.014691843024382811
0.005,0.5,dynamic,income_start_year_mean,dynamic_income_start_year_mean,years,diagnostic,5.004686178502743,0.06,5.31460302119833,-0.3099168426955874,bracketing_secant,0.0025,0.01,75.0,0.06957385484052381,,,,0.01390174175942802
0.01,1.0,dynamic,income_start_year_mean,dynamic_income_start_year_mean,years,diagnostic,5.038551823048384,0.06,5.31460302119833,-0.27605119814994605,bracketing_secant,0.005,0.02,150.0,0.0703380131197715,,,,0.01395996619465475
0.02,2.0,dynamic,income_start_year_mean,dynamic_income_start_year_mean,years,diagnostic,5.1101931981824,0.06,5.31460302119833,-0.20440982301593014,bracketing_secant,0.01,0.04,300.0,0.061367441211707494,,,,0.012008829966259347
0.04,4.0,dynamic,income_start_year_mean,dynamic_income_start_year_mean,years,diagnostic,5.222654146683507,0.06,5.31460302119833,-0.09194887451482359,bracketing_secant,0.02,0.06,399.99999999999994,0.05110245575398254,,,,0.009784767346011924
0.06,6.0,dynamic,income_start_year_mean,dynamic_income_start_year_mean,years,diagnostic,5.31460302119833,0.06,5.31460302119833,0.0,bracketing_secant,0.04,0.08,400.0,0.03881969955184306,,,,0.007304346043722008
0.08,8.0,dynamic,income_start_year_mean,dynamic_income_start_year_mean,years,diagnostic,5.377932944890879,0.06,5.31460302119833,0.06332992369254864,bracketing_secant,0.06,0.12,600.0,0.021185806192844645,,,,0.003939395751107588
0.12,12.0,dynamic,income_start_year_mean,dynamic_income_start_year_mean,years,diagnostic,5.441717858355398,0.06,5.31460302119833,0.12711483715706784,backward_secant,0.08,0.12,399.99999999999994,0.015946228366129803,,,,0.002930366619733036
0.0025,0.25,dynamic,income_start_year_median,dynamic_income_start_year_median,years,diagnostic,5.0,0.06,5.0,0.0,forward_secant,0.0025,0.005,25.0,0.0,,,,0.0
0.005,0.5,dynamic,income_start_year_median,dynamic_income_start_year_median,years,diagnostic,5.0,0.06,5.0,0.0,bracketing_secant,0.0025,0.01,75.0,0.0,,,,0.0
0.01,1.0,dynamic,income_start_year_median,dynamic_income_start_year_median,years,diagnostic,5.0,0.06,5.0,0.0,bracketing_secant,0.005,0.02,150.0,0.0,,,,0.0
0.02,2.0,dynamic,income_start_year_median,dynamic_income_start_year_median,years,diagnostic,5.0,0.06,5.0,0.0,bracketing_secant,0.01,0.04,300.0,0.0,,,,0.0
0.04,4.0,dynamic,income_start_year_median,dynamic_income_start_year_median,years,diagnostic,5.0,0.06,5.0,0.0,bracketing_secant,0.02,0.06,399.99999999999994,0.0,,,,0.0
0.06,6.0,dynamic,income_start_year_median,dynamic_income_start_year_median,years,diagnostic,5.0,0.06,5.0,0.0,bracketing_secant,0.04,0.08,400.0,0.0,,,,0.0
0.08,8.0,dynamic,income_start_year_median,dynamic_income_start_year_median,years,diagnostic,5.0,0.06,5.0,0.0,bracketing_secant,0.06,0.12,600.0,0.0,,,,0.0
0.12,12.0,dynamic,income_start_year_median,dynamic_income_start_year_median,years,diagnostic,5.0,0.06,5.0,0.0,backward_secant,0.08,0.12,399.99999999999994,0.0,,,,0.0
0.0025,0.25,dynamic,income_start_year_p10,dynamic_income_start_year_p10,years,diagnostic,2.0,0.06,2.0,0.0,forward_secant,0.0025,0.005,25.0,0.0,,,,0.0
0.005,0.5,dynamic,income_start_year_p10,dynamic_income_start_year_p10,years,diagnostic,2.0,0.06,2.0,0.0,bracketing_secant,0.0025,0.01,75.0,0.0,,,,0.0
0.01,1.0,dynamic,income_start_year_p10,dynamic_income_start_year_p10,years,diagnostic,2.0,0.06,2.0,0.0,bracketing_secant,0.005,0.02,150.0,0.0,,,,0.0
0.02,2.0,dynamic,income_start_year_p10,dynamic_income_start_year_p10,years,diagnostic,2.0,0.06,2.0,0.0,bracketing_secant,0.01,0.04,300.0,0.0,,,,0.0
0.04,4.0,dynamic,income_start_year_p10,dynamic_income_start_year_p10,years,diagnostic,2.0,0.06,2.0,0.0,bracketing_secant,0.02,0.06,399.99999999999994,0.0,,,,0.0
0.06,6.0,dynamic,income_start_year_p10,dynamic_income_start_year_p10,years,diagnostic,2.0,0.06,2.0,0.0,bracketing_secant,0.04,0.08,400.0,0.0,,,,0.0
0.08,8.0,dynamic,income_start_year_p10,dynamic_income_start_year_p10,years,diagnostic,2.0,0.06,2.0,0.0,bracketing_secant,0.06,0.12,600.0,0.0,,,,0.0
0.12,12.0,dynamic,income_start_year_p10,dynamic_income_start_year_p10,years,diagnostic,2.0,0.06,2.0,0.0,backward_secant,0.08,0.12,399.99999999999994,0.0,,,,0.0
0.0025,0.25,dynamic,income_start_year_p90,dynamic_income_start_year_p90,years,diagnostic,8.0,0.06,9.0,-1.0,forward_secant,0.0025,0.005,25.0,0.0,,,,0.0
0.005,0.5,dynamic,income_start_year_p90,dynamic_income_start_year_p90,years,diagnostic,8.0,0.06,9.0,-1.0,bracketing_secant,0.0025,0.01,75.0,0.0,,,,0.0
0.01,1.0,dynamic,income_start_year_p90,dynamic_income_start_year_p90,years,diagnostic,8.0,0.06,9.0,-1.0,bracketing_secant,0.005,0.02,150.0,0.0,,,,0.0
0.02,2.0,dynamic,income_start_year_p90,dynamic_income_start_year_p90,years,diagnostic,8.0,0.06,9.0,-1.0,bracketing_secant,0.01,0.04,300.0,0.33333333333333337,,,,0.04166666666666667
0.04,4.0,dynamic,income_start_year_p90,dynamic_income_start_year_p90,years,diagnostic,9.0,0.06,9.0,0.0,bracketing_secant,0.02,0.06,399.99999999999994,0.25000000000000006,,,,0.027777777777777783
0.06,6.0,dynamic,income_start_year_p90,dynamic_income_start_year_p90,years,diagnostic,9.0,0.06,9.0,0.0,bracketing_secant,0.04,0.08,400.0,0.0,,,,0.0
0.08,8.0,dynamic,income_start_year_p90,dynamic_income_start_year_p90,years,diagnostic,9.0,0.06,9.0,0.0,bracketing_secant,0.06,0.12,600.0,0.0,,,,0.0
0.12,12.0,dynamic,income_start_year_p90,dynamic_income_start_year_p90,years,diagnostic,9.0,0.06,9.0,0.0,backward_secant,0.08,0.12,399.99999999999994,0.0,,,,0.0
0.0025,0.25,dynamic,income_election_share,dynamic_income_election_share,ratio,diagnostic,0.9697436968435009,0.06,0.966880188407631,0.0028635084358699103,forward_secant,0.0025,0.005,25.0,-0.0006133853715057924,-0.06133853715057924,,,-0.0006325231847367003
0.005,0.5,dynamic,income_election_share,dynamic_income_election_share,ratio,diagnostic,0.9695903505006245,0.06,0.966880188407631,0.0027101620929934622,bracketing_secant,0.0025,0.01,75.0,-0.0005876365296627977,-0.058763652966279764,,,-0.0006060668088944839
0.01,1.0,dynamic,income_election_share,dynamic_income_election_share,ratio,diagnostic,0.9693029694462538,0.06,0.966880188407631,0.002422781038622812,bracketing_secant,0.005,0.02,150.0,-0.000594170340758667,-0.0594170340758667,,,-0.0006129872284391188
0.02,2.0,dynamic,income_election_share,dynamic_income_election_share,ratio,diagnostic,0.9686990949894865,0.06,0.966880188407631,0.0018189065818554617,bracketing_secant,0.01,0.04,300.0,-0.0005228666027953984,-0.05228666027953984,,,-0.0005397616303141826
0.04,4.0,dynamic,income_election_share,dynamic_income_election_share,ratio,diagnostic,0.9677343696378676,0.06,0.966880188407631,0.000854181230236617,bracketing_secant,0.02,0.06,399.99999999999994,-0.0004547266454638655,-0.04547266454638655,,,-0.00046988787391526366
0.06,6.0,dynamic,income_election_share,dynamic_income_election_share,ratio,diagnostic,0.966880188407631,0.06,0.966880188407631,0.0,bracketing_secant,0.04,0.08,400.0,-0.00036381076886768393,-0.03638107688676839,,,-0.0003762728549302982
0.08,8.0,dynamic,income_election_share,dynamic_income_election_share,ratio,diagnostic,0.9662791265623969,0.06,0.966880188407631,-0.0006010618452341188,bracketing_secant,0.06,0.12,600.0,-0.00021141779551203665,-0.021141779551203665,,,-0.0002187957803291992
0.12,12.0,dynamic,income_election_share,dynamic_income_election_share,ratio,diagnostic,0.9656116816345588,0.06,0.966880188407631,-0.00126850677307222,backward_secant,0.08,0.12,399.99999999999994,-0.00016686123195952532,-0.016686123195952533,,,-0.0001728036592070506
0.0025,0.25,dynamic,forced_income_election_share,dynamic_forced_income_election_share,ratio,diagnostic,0.0,0.06,0.0,0.0,forward_secant,0.0025,0.005,25.0,0.0,0.0,,,
0.005,0.5,dynamic,forced_income_election_share,dynamic_forced_income_election_share,ratio,diagnostic,0.0,0.06,0.0,0.0,bracketing_secant,0.0025,0.01,75.0,0.0,0.0,,,
0.01,1.0,dynamic,forced_income_election_share,dynamic_forced_income_election_share,ratio,diagnostic,0.0,0.06,0.0,0.0,bracketing_secant,0.005,0.02,150.0,0.0,0.0,,,
0.02,2.0,dynamic,forced_income_election_share,dynamic_forced_income_election_share,ratio,diagnostic,0.0,0.06,0.0,0.0,bracketing_secant,0.01,0.04,300.0,0.0,0.0,,,
0.04,4.0,dynamic,forced_income_election_share,dynamic_forced_income_election_share,ratio,diagnostic,0.0,0.06,0.0,0.0,bracketing_secant,0.02,0.06,399.99999999999994,0.0,0.0,,,
0.06,6.0,dynamic,forced_income_election_share,dynamic_forced_income_election_share,ratio,diagnostic,0.0,0.06,0.0,0.0,bracketing_secant,0.04,0.08,400.0,0.0,0.0,,,
0.08,8.0,dynamic,forced_income_election_share,dynamic_forced_income_election_share,ratio,diagnostic,0.0,0.06,0.0,0.0,bracketing_secant,0.06,0.12,600.0,1.6619741658480626e-06,0.00016619741658480626,,,
0.12,12.0,dynamic,forced_income_election_share,dynamic_forced_income_election_share,ratio,diagnostic,9.971844995088376e-06,0.06,0.0,9.971844995088376e-06,backward_secant,0.08,0.12,399.99999999999994,2.492961248772094e-06,0.0002492961248772094,,,0.25
0.0025,0.25,dynamic,mean_growth_duration,dynamic_mean_growth_duration,years,diagnostic,4.946818981090488,0.06,5.273411306059541,-0.32659232496905233,forward_secant,0.0025,0.005,25.0,0.07264612012133043,,,,0.014685421156307632
0.005,0.5,dynamic,mean_growth_duration,dynamic_mean_growth_duration,years,diagnostic,4.964980511120821,0.06,5.273411306059541,-0.3084307949387197,bracketing_secant,0.0025,0.01,75.0,0.06908271355182194,,,,0.013913994908356013
0.01,1.0,dynamic,mean_growth_duration,dynamic_mean_growth_duration,years,diagnostic,4.998631016254355,0.06,5.273411306059541,-0.2747802898051859,bracketing_secant,0.005,0.02,150.0,0.06977861314646816,,,,0.0139595447072538
0.02,2.0,dynamic,mean_growth_duration,dynamic_mean_growth_duration,years,diagnostic,5.069648430840523,0.06,5.273411306059541,-0.20376287521901748,bracketing_secant,0.01,0.04,300.0,0.06088782298189374,,,,0.01201026536899302
0.04,4.0,dynamic,mean_growth_duration,dynamic_mean_growth_duration,years,diagnostic,5.181294485200036,0.06,5.273411306059541,-0.09211682085950468,bracketing_secant,0.02,0.06,399.99999999999994,0.05094071880475438,,,,0.009831658661800169
0.06,6.0,dynamic,mean_growth_duration,dynamic_mean_growth_duration,years,diagnostic,5.273411306059541,0.06,5.273411306059541,0.0,bracketing_secant,0.04,0.08,400.0,0.03894504122855591,,,,0.007385170427310528
0.08,8.0,dynamic,mean_growth_duration,dynamic_mean_growth_duration,years,diagnostic,5.33707465011426,0.06,5.273411306059541,0.06366334405471896,bracketing_secant,0.06,0.12,600.0,0.02146017423175299,,,,0.004020961976106809
